molecule_chembl_id,canonical_smiles,standard_value,target_id,target_name,bioactivity_class,standard_value_norm,pIC50,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL447741,COCCOc1c(/C=C2\SC(=O)NC2=O)cccc1C(F)(F)F,42000.0,CHEMBL4523,PAK4 kinase,active,42000.0,4.376750709602099,347.314,3.0545000000000018,1.0,5.0
CHEMBL493742,CCc1ccc(/C=C2\SC(=O)NC2=O)cc1,300.0,CHEMBL4523,PAK4 kinase,active,300.0,6.522878745280337,233.29199999999997,2.5728999999999997,1.0,3.0
CHEMBL495827,CC(C)c1ccc(/C=C2\SC(=O)NC2=O)cc1,100000.0,CHEMBL4523,PAK4 kinase,inactive,100000.0,4.0,247.31899999999996,3.1339000000000015,1.0,3.0
CHEMBL454557,O=C1NC(=O)/C(=C/c2ccc(OC(F)(F)F)cc2)S1,500.0,CHEMBL4523,PAK4 kinase,active,500.0,6.301029995663981,289.2339999999999,2.9091000000000005,1.0,4.0
CHEMBL496782,COc1cccc(/C=C2\SC(=O)NC2=O)c1,40.0,CHEMBL4523,PAK4 kinase,active,40.0,7.397940008672037,235.26399999999998,2.0191,1.0,4.0
CHEMBL86257,CCOc1ccc(/C=C2\SC(=O)NC2=O)cc1,43000.0,CHEMBL4523,PAK4 kinase,inactive,43000.0,4.366531544420414,249.29099999999997,2.4092000000000002,1.0,4.0
CHEMBL496784,O=C1NC(=O)/C(=C/c2cccc(OC(F)(F)C(F)F)c2)S1,2200.0,CHEMBL4523,PAK4 kinase,active,2200.0,5.657577319177793,321.251,3.2472000000000003,1.0,4.0
CHEMBL84558,CCCOc1ccc(/C=C2\SC(=O)NC2=O)cc1,20.0,CHEMBL4523,PAK4 kinase,active,20.0,7.698970004336019,263.318,2.7993000000000006,1.0,4.0
CHEMBL493847,CN(C)c1ccc(/C=C2\SC(=O)NC2=O)cc1,100.0,CHEMBL4523,PAK4 kinase,active,100.0,7.0,248.30699999999996,2.0765000000000002,1.0,4.0
CHEMBL496786,O=C1NC(=O)/C(=C/c2ccc(F)cc2)S1,2300.0,CHEMBL4523,PAK4 kinase,active,2300.0,5.638272163982407,223.22799999999998,2.1496000000000004,1.0,3.0
CHEMBL496994,O=C1S/C(=C\c2ccc(F)cc2)C(=O)N1Cc1ccccc1F,100000.0,CHEMBL4523,PAK4 kinase,active,100000.0,4.0,331.34299999999996,4.201300000000002,0.0,3.0
CHEMBL448443,O=C1NC(=O)/C(=C/c2cccc(F)c2)S1,400.0,CHEMBL4523,PAK4 kinase,inactive,400.0,6.3979400086720375,223.22799999999998,2.1496000000000004,1.0,3.0
CHEMBL496995,O=C1NC(=O)/C(=C/c2ccc(Cl)cc2)S1,200.0,CHEMBL4523,PAK4 kinase,inactive,200.0,6.698970004336019,239.683,2.663900000000001,1.0,3.0
CHEMBL495398,O=C1NC(=O)/C(=C/c2cccc(Cl)c2)S1,40.0,CHEMBL4523,PAK4 kinase,inactive,40.0,7.397940008672037,239.683,2.663900000000001,1.0,3.0
CHEMBL496996,O=C1NC(=O)/C(=C/c2ccc(Br)cc2)S1,90.0,CHEMBL4523,PAK4 kinase,inactive,90.0,7.045757490560675,284.13399999999996,2.7730000000000006,1.0,3.0
CHEMBL496587,O=C1NC(=O)/C(=C/c2cccc(Br)c2)S1,100.0,CHEMBL4523,PAK4 kinase,inactive,100.0,7.0,284.13399999999996,2.7730000000000006,1.0,3.0
CHEMBL506711,O=C1CSC(=O)N1Cc1ccccc1F,100000.0,CHEMBL4523,PAK4 kinase,inactive,100000.0,4.0,225.244,2.0211,0.0,3.0
CHEMBL496588,O=C1NC(=O)N(Cc2ccccc2)/C1=C/c1ccc(Cl)cc1,100000.0,CHEMBL4523,PAK4 kinase,inactive,100000.0,4.0,312.75600000000003,3.432900000000002,1.0,2.0
CHEMBL498203,COc1ccc(/C=C2\C(=O)NC(=O)N2Cc2ccccc2)cc1,100000.0,CHEMBL4523,PAK4 kinase,inactive,100000.0,4.0,308.337,2.788100000000001,1.0,3.0
CHEMBL526284,COc1ccc(/C=C2\C(=O)NC(=O)N2Cc2ccccc2)cc1.Cl,100000.0,CHEMBL4523,PAK4 kinase,active,100000.0,4.0,344.79799999999994,3.2099000000000024,1.0,3.0
CHEMBL496973,COc1ccccc1/C=C1\C(=O)NC(=O)N1Cc1ccccc1,100000.0,CHEMBL4523,PAK4 kinase,active,100000.0,4.0,308.337,2.788100000000001,1.0,3.0
CHEMBL521831,COC(=O)/C=C/c1cccc(-c2cncc(N3CCCN(C)CC3)n2)c1,8000.0,CHEMBL4523,PAK4 kinase,active,8000.0,5.096910013008056,352.4380000000001,2.4717000000000002,0.0,6.0
CHEMBL506100,CN1CCCN(c2cncc(-c3cccc(CCC(=O)O)c3)n2)CC1,1400.0,CHEMBL4523,PAK4 kinase,active,1400.0,5.853871964321762,340.4270000000001,2.3026999999999997,1.0,5.0
CHEMBL523841,CN1CCCN(c2cncc(-c3cccc(/C=C/C4=NNNN4)c3)n2)CC1,160.0,CHEMBL4523,PAK4 kinase,active,160.0,6.795880017344075,364.45700000000005,1.2245999999999997,3.0,8.0
CHEMBL493138,CN1CCCN(c2cncc(-c3ccccc3)n2)CC1,8000.0,CHEMBL4523,PAK4 kinase,active,8000.0,5.096910013008056,268.36400000000003,2.2855,0.0,4.0
CHEMBL493754,O=C(O)/C=C/c1cccc(-c2cncc(N3CCCCCC3)n2)c1,3300.0,CHEMBL4523,PAK4 kinase,active,3300.0,5.481486060122113,323.3960000000001,3.621800000000002,1.0,4.0
CHEMBL523520,CC(=O)N1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,880.0,CHEMBL4523,PAK4 kinase,active,880.0,6.055517327849832,366.42100000000016,2.3,1.0,5.0
CHEMBL492354,CN1CCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,150.0,CHEMBL4523,PAK4 kinase,active,150.0,6.823908740944319,324.38400000000007,1.9932,1.0,5.0
CHEMBL522822,O=C(O)/C=C/c1cccc(-c2cncc(N3CCNCC3)n2)c1,200.0,CHEMBL4523,PAK4 kinase,active,200.0,6.698970004336019,310.3570000000001,1.6509999999999998,2.0,5.0
CHEMBL492753,O=C(O)/C=C/c1cccc(-c2cncc(N3CCOCC3)n2)c1,1700.0,CHEMBL4523,PAK4 kinase,active,1700.0,5.769551078621726,311.34100000000007,2.078,1.0,5.0
CHEMBL495030,NCCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,27.0,CHEMBL4523,PAK4 kinase,active,27.0,7.568636235841013,298.346,2.0021,3.0,5.0
CHEMBL454281,NCCCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,22.0,CHEMBL4523,PAK4 kinase,active,22.0,7.657577319177793,312.37300000000005,2.3922,3.0,5.0
CHEMBL493559,CN(C)CCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,94.0,CHEMBL4523,PAK4 kinase,active,94.0,7.026872146400302,326.40000000000003,2.6050000000000004,2.0,5.0
CHEMBL522340,CN(C)CCCN(C)c1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,370.0,CHEMBL4523,PAK4 kinase,active,370.0,6.431798275933005,340.4270000000001,2.6292999999999997,1.0,5.0
CHEMBL493560,CC(=O)NCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,1020.0,CHEMBL4523,PAK4 kinase,active,1020.0,5.991399828238082,326.35600000000005,1.7893999999999999,3.0,5.0
CHEMBL494501,O=C(O)/C=C/c1cccc(-c2cncc(NCCCO)n2)c1,310.0,CHEMBL4523,PAK4 kinase,active,310.0,6.508638306165727,299.33,2.0356999999999994,3.0,5.0
CHEMBL449471,COCCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,480.0,CHEMBL4523,PAK4 kinase,active,480.0,6.318758762624412,313.357,2.689800000000001,2.0,5.0
CHEMBL523534,NCC1CCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,17.0,CHEMBL4523,PAK4 kinase,active,17.0,7.769551078621726,338.4110000000001,2.4165,2.0,5.0
CHEMBL494354,N[C@H]1CC[C@H](Nc2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,12.0,CHEMBL4523,PAK4 kinase,active,12.0,7.920818753952375,338.4110000000001,2.9232000000000005,3.0,5.0
CHEMBL494355,N[C@H]1CC[C@@H](Nc2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,19.0,CHEMBL4523,PAK4 kinase,active,19.0,7.721246399047171,338.4110000000001,2.9232000000000005,3.0,5.0
CHEMBL492580,O=C(O)/C=C/c1cccc(-c2cncc(N[C@H]3CC[C@H](O)CC3)n2)c1,265.0,CHEMBL4523,PAK4 kinase,active,265.0,6.576754126063192,339.3950000000001,2.956800000000001,3.0,5.0
CHEMBL492581,CN1CCCN(c2cccc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,50.0,CHEMBL4523,PAK4 kinase,inactive,50.0,7.301029995663981,337.4230000000001,2.9883000000000006,1.0,4.0
CHEMBL493937,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,40.0,CHEMBL4523,PAK4 kinase,active,40.0,7.397940008672037,338.4110000000001,2.3833,1.0,5.0
CHEMBL493937,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,4000.0,CHEMBL4523,PAK4 kinase,active,4000.0,5.3979400086720375,338.4110000000001,2.3833,1.0,5.0
CHEMBL493937,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,20000.0,CHEMBL4523,PAK4 kinase,active,20000.0,4.698970004336019,338.4110000000001,2.3833,1.0,5.0
CHEMBL493937,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,21.0,CHEMBL4523,PAK4 kinase,active,21.0,7.67778070526608,338.4110000000001,2.3833,1.0,5.0
CHEMBL493937,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,1200.0,CHEMBL4523,PAK4 kinase,active,1200.0,5.920818753952375,338.4110000000001,2.3833,1.0,5.0
CHEMBL493937,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,4000.0,CHEMBL4523,PAK4 kinase,active,4000.0,5.3979400086720375,338.4110000000001,2.3833,1.0,5.0
CHEMBL493937,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,153.0,CHEMBL4523,PAK4 kinase,active,153.0,6.815308569182402,338.4110000000001,2.3833,1.0,5.0
CHEMBL493937,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,760.0,CHEMBL4523,PAK4 kinase,active,760.0,6.119186407719209,338.4110000000001,2.3833,1.0,5.0
CHEMBL454281,NCCCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,22.0,CHEMBL4523,PAK4 kinase,active,22.0,7.657577319177793,312.37300000000005,2.3922,3.0,5.0
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,345.0,CHEMBL4523,PAK4 kinase,inactive,345.0,6.462180904926726,466.5410000000003,4.354000000000003,2.0,6.0
CHEMBL493937,CN1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,40.0,CHEMBL4523,PAK4 kinase,inactive,40.0,7.397940008672037,338.4110000000001,2.3833,1.0,5.0
CHEMBL492581,CN1CCCN(c2cccc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,46.0,CHEMBL4523,PAK4 kinase,active,46.0,7.337242168318426,337.4230000000001,2.9883000000000006,1.0,4.0
CHEMBL494354,N[C@H]1CC[C@H](Nc2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,12.0,CHEMBL4523,PAK4 kinase,active,12.0,7.920818753952375,338.4110000000001,2.9232000000000005,3.0,5.0
CHEMBL449471,COCCCNc1cncc(-c2cccc(/C=C/C(=O)O)c2)n1,480.0,CHEMBL4523,PAK4 kinase,active,480.0,6.318758762624412,313.357,2.689800000000001,2.0,5.0
CHEMBL505896,COc1cc2c(Oc3ccc(-c4cnc(Cc5ccccc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,25000.0,CHEMBL4523,PAK4 kinase,inactive,25000.0,4.6020599913279625,610.6859999999999,5.627400000000007,0.0,9.0
CHEMBL447602,COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)nc3)ccnc2cc1OCCCN1CCOCC1,25000.0,CHEMBL4523,PAK4 kinase,inactive,25000.0,4.6020599913279625,612.6619999999999,5.175200000000005,1.0,11.0
CHEMBL265470,CC(=O)O.O=C(O)c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21,110.0,CHEMBL4523,PAK4 kinase,inactive,110.0,6.958607314841775,374.3520000000001,3.381000000000001,2.0,5.0
CHEMBL1794051,Oc1c(Br)cc(C=C2c3cc(I)ccc3NC2O)cc1Br,70.0,CHEMBL4523,PAK4 kinase,inactive,70.0,7.154901959985743,522.962,4.806300000000002,3.0,3.0
CHEMBL583972,O=Cc1c[nH]c2c1ccc1c3ccccc3[nH]c12,510.0,CHEMBL4523,PAK4 kinase,inactive,510.0,6.292429823902063,234.25799999999998,3.6149000000000013,2.0,1.0
CHEMBL590109,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,10000.0,CHEMBL4523,PAK4 kinase,active,10000.0,5.0,425.52100000000013,4.397200000000002,3.0,7.0
CHEMBL599224,CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,10000.0,CHEMBL4523,PAK4 kinase,active,10000.0,5.0,369.4290000000002,0.49739999999999984,2.0,7.0
CHEMBL599428,Cn1nc(C(N)=O)c2c1-c1nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc1CC2,10000.0,CHEMBL4523,PAK4 kinase,active,10000.0,5.0,431.5000000000003,1.7912999999999988,2.0,7.0
CHEMBL597754,CNC(=O)c1nn(C)c2c1CCc1cnc(NC3CCN(C(=O)C4CCN(S(C)(=O)=O)CC4)CC3)nc1-2,10000.0,CHEMBL4523,PAK4 kinase,inactive,10000.0,5.0,530.6550000000004,0.4098000000000024,2.0,9.0
CHEMBL604087,COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc4c(c3)CNCC4)c2)cc1OC,10000.0,CHEMBL4523,PAK4 kinase,inactive,10000.0,5.0,445.5190000000003,3.5318000000000023,3.0,5.0
CHEMBL1240961,O=Cc1c[nH]c2c1ccc1c2[nH]c2cccc(Br)c21,131.0,CHEMBL4523,PAK4 kinase,inactive,131.0,6.882728704344236,313.154,4.377400000000001,2.0,1.0
CHEMBL1738758,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,10000.0,CHEMBL4523,PAK4 kinase,active,10000.0,5.0,532.5270000000003,1.9239000000000006,3.0,10.0
CHEMBL1782507,O=C(O)c1cc2cc(-c3cnccn3)ccc2o1,11900.0,CHEMBL4523,PAK4 kinase,active,11900.0,4.924453038607469,240.21800000000002,2.588000000000001,1.0,4.0
CHEMBL1782508,Cn1cc(-c2ccc3oc(C(=O)O)cc3c2)cn1,2900.0,CHEMBL4523,PAK4 kinase,active,2900.0,5.537602002101044,242.23399999999998,2.5315000000000003,1.0,4.0
CHEMBL1782509,O=C(O)c1cc2cc(-c3cncc(NCC4CCNCC4)n3)ccc2o1,160.0,CHEMBL4523,PAK4 kinase,active,160.0,6.795880017344075,352.3940000000001,2.999500000000001,3.0,6.0
CHEMBL1782510,O=C(O)c1cc2cc(-c3cnn(C4CCNCC4)c3)ccc2o1,5800.0,CHEMBL4523,PAK4 kinase,active,5800.0,5.236572006437063,311.341,2.9190000000000014,2.0,5.0
CHEMBL1782511,NCCCCNc1ccnc(-c2ccc3oc(C(=O)O)cc3c2)n1,1200.0,CHEMBL4523,PAK4 kinase,active,1200.0,5.920818753952375,326.356,2.7388000000000003,3.0,6.0
CHEMBL1782512,NCCCCNc1nccc(-c2ccc3oc(C(=O)O)cc3c2)n1,590.0,CHEMBL4523,PAK4 kinase,active,590.0,6.229147988357855,326.35600000000005,2.7388000000000003,3.0,6.0
CHEMBL1782513,N[C@H]1CC[C@H](Nc2cncc(-c3ccc4oc(C(=O)O)cc4c3)n2)CC1,54.0,CHEMBL4523,PAK4 kinase,active,54.0,7.267606240177032,352.3940000000001,3.269800000000001,3.0,6.0
CHEMBL1782514,N[C@H]1CC[C@@H](Nc2cncc(-c3ccc4oc(C(=O)O)cc4c3)n2)CC1,110.0,CHEMBL4523,PAK4 kinase,inactive,110.0,6.958607314841775,352.3940000000001,3.269800000000001,3.0,6.0
CHEMBL1782515,O=C(O)c1cc2cc(-c3cncc(NC4CCNCC4)n3)ccc2o1,150.0,CHEMBL4523,PAK4 kinase,active,150.0,6.823908740944319,338.36700000000013,2.751900000000001,3.0,6.0
CHEMBL1782516,NC[C@H]1CC[C@H](Nc2cncc(-c3ccc4oc(C(=O)O)cc4c3)n2)CC1,21.0,CHEMBL4523,PAK4 kinase,active,21.0,7.67778070526608,366.4210000000001,3.517400000000001,3.0,6.0
CHEMBL1782517,O=C(O)c1cc2cc(-c3cncc(NC4CNC4)n3)ccc2o1,100.0,CHEMBL4523,PAK4 kinase,active,100.0,7.0,310.31300000000005,1.9716999999999998,3.0,6.0
CHEMBL1782518,O=C(O)c1cc2cc(Br)cc(OCC3CCNCC3)c2o1,250.0,CHEMBL4523,PAK4 kinase,inactive,250.0,6.6020599913279625,354.20000000000016,3.2719000000000014,2.0,4.0
CHEMBL1782519,O=C(O)c1cc2cc(Br)cc(OCc3ccncc3)c2o1,12500.0,CHEMBL4523,PAK4 kinase,active,12500.0,4.903089986991944,348.152,3.8675000000000015,1.0,4.0
CHEMBL1782520,O=C(O)c1cc2cc(Br)cc(OCC3CCCNC3)c2o1,330.0,CHEMBL4523,PAK4 kinase,active,330.0,6.481486060122113,354.20000000000016,3.2719000000000014,2.0,4.0
CHEMBL1782521,O=C(O)c1cc2cc(Br)cc(NCC3CCNCC3)c2o1,190.0,CHEMBL4523,PAK4 kinase,active,190.0,6.721246399047171,353.2160000000002,3.3050000000000015,3.0,4.0
CHEMBL1782525,O=C(O)c1cc2cc(Br)cc(NC(=O)C3CCNCC3)c2o1,260.0,CHEMBL4523,PAK4 kinase,active,260.0,6.585026652029182,367.1990000000002,2.831600000000001,3.0,4.0
CHEMBL1782526,O=C(CC1CCNCC1)Nc1cc(Br)cc2cc(C(=O)O)oc12,340.0,CHEMBL4523,PAK4 kinase,active,340.0,6.468521082957745,381.22600000000017,3.2217000000000002,3.0,4.0
CHEMBL1782529,O=C(O)c1cc2cc(Br)cc(C(=O)NCC3CCNCC3)c2o1,1300.0,CHEMBL4523,PAK4 kinase,inactive,1300.0,5.886056647693163,381.2260000000002,2.6229000000000005,3.0,4.0
CHEMBL1782530,N[C@H]1CC[C@@H](Nc2cc(Br)cc3cc(C(=O)O)oc23)CC1,4.0,CHEMBL4523,PAK4 kinase,active,4.0,8.397940008672037,353.2160000000002,3.5753000000000013,3.0,4.0
CHEMBL1782531,N[C@H]1CC[C@H](Nc2cc(Br)cc3cc(C(=O)O)oc23)CC1,66.0,CHEMBL4523,PAK4 kinase,active,66.0,7.180456064458132,353.2160000000002,3.5753000000000013,3.0,4.0
CHEMBL1782532,O=C(O)c1cc2cc(Br)cc(N[C@H]3CC[C@@H](O)CC3)c2o1,6800.0,CHEMBL4523,PAK4 kinase,active,6800.0,5.167491087293763,354.20000000000016,3.608900000000001,3.0,4.0
CHEMBL1834657,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,10000.0,CHEMBL4523,PAK4 kinase,inactive,10000.0,5.0,658.4800000000004,4.425800000000005,5.0,9.0
CHEMBL1910893,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)cc1,39.0,CHEMBL4523,PAK4 kinase,inactive,39.0,7.4089353929735005,371.444,3.4071000000000016,3.0,5.0
CHEMBL1910892,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)c[nH]c3n2)cc1,283.0,CHEMBL4523,PAK4 kinase,inactive,283.0,6.548213564475709,370.456,4.012100000000002,3.0,4.0
CHEMBL1910894,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)c[nH]c3c2)cc1,42.0,CHEMBL4523,PAK4 kinase,inactive,42.0,7.376750709602099,369.468,4.617100000000002,3.0,3.0
CHEMBL1910895,c1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)cc1,7200.0,CHEMBL4523,PAK4 kinase,inactive,7200.0,5.142667503568732,355.445,3.701500000000001,2.0,4.0
CHEMBL1910896,COc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)cc1,25000.0,CHEMBL4523,PAK4 kinase,active,25000.0,4.6020599913279625,385.47100000000006,3.7101000000000024,2.0,5.0
CHEMBL1910897,c1cc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)ccn1,25000.0,CHEMBL4523,PAK4 kinase,inactive,25000.0,4.6020599913279625,356.433,3.0965000000000016,2.0,5.0
CHEMBL1910898,Nc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)cn1,25000.0,CHEMBL4523,PAK4 kinase,inactive,25000.0,4.6020599913279625,371.44800000000004,2.6787,3.0,6.0
CHEMBL1910899,Nc1cc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)ccn1,20000.0,CHEMBL4523,PAK4 kinase,inactive,20000.0,4.698970004336019,371.448,2.6787,3.0,6.0
CHEMBL1910900,NS(=O)(=O)c1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)cc1,25000.0,CHEMBL4523,PAK4 kinase,inactive,25000.0,4.6020599913279625,434.52500000000015,2.3489000000000004,3.0,6.0
CHEMBL1910901,c1cc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)c2cc[nH]c2c1,650.0,CHEMBL4523,PAK4 kinase,inactive,650.0,6.187086643357144,394.482,4.182800000000003,3.0,4.0
CHEMBL1910902,c1cncc(-c2ccc3[nH]cc(-c4ccc(N5CCNCC5)cc4)c3c2)c1,15000.0,CHEMBL4523,PAK4 kinase,active,15000.0,4.823908740944319,354.45700000000005,4.306500000000002,2.0,3.0
CHEMBL1910903,c1cc(-c2ccc3[nH]cc(-c4ccc(N5CCNCC5)cc4)c3c2)ccn1,25000.0,CHEMBL4523,PAK4 kinase,active,25000.0,4.6020599913279625,354.45700000000005,4.306500000000002,2.0,3.0
CHEMBL1910904,c1ccc(-c2ccc3[nH]cc(-c4ccc(N5CCNCC5)cc4)c3c2)nc1,25000.0,CHEMBL4523,PAK4 kinase,active,25000.0,4.6020599913279625,354.4570000000001,4.306500000000002,2.0,3.0
CHEMBL1910905,c1cnc(-c2ccc3[nH]cc(-c4ccc(N5CCNCC5)cc4)c3c2)cn1,13600.0,CHEMBL4523,PAK4 kinase,active,13600.0,4.866461091629782,355.4450000000001,3.701500000000002,2.0,4.0
CHEMBL1910906,Nc1ccc(-c2c[nH]c3ccc(-c4cnccn4)cc23)c(F)n1,5000.0,CHEMBL4523,PAK4 kinase,active,5000.0,5.301029995663981,305.3160000000001,3.408200000000001,2.0,4.0
CHEMBL1910907,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(O[C@H]5CC[C@H](N)CC5)n4)cc23)c(F)n1,83.0,CHEMBL4523,PAK4 kinase,active,83.0,7.080921907623926,418.4760000000003,4.0569000000000015,3.0,6.0
CHEMBL1910908,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(N5CCNCC5)n4)cc23)c(F)n1,61.0,CHEMBL4523,PAK4 kinase,active,61.0,7.214670164989233,389.43800000000016,2.817800000000001,3.0,6.0
CHEMBL1910909,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(N5CCCC(N)C5)n4)cc23)c(F)n1,81.0,CHEMBL4523,PAK4 kinase,active,81.0,7.091514981121351,403.4650000000002,3.335700000000001,3.0,6.0
CHEMBL1910910,C[C@H](N)COc1cncc(-c2ccc3[nH]cc(-c4ccc(N)nc4F)c3c2)n1,56.0,CHEMBL4523,PAK4 kinase,active,56.0,7.251811972993799,378.4110000000001,3.1342,3.0,6.0
CHEMBL1910911,CC[C@H](N)COc1cncc(-c2ccc3[nH]cc(-c4ccc(N)nc4F)c3c2)n1,26.0,CHEMBL4523,PAK4 kinase,active,26.0,7.585026652029182,392.4380000000001,3.524300000000001,3.0,6.0
CHEMBL1910915,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(OC[C@H](N)c5ccccc5)n4)cc23)c(F)n1,20.0,CHEMBL4523,PAK4 kinase,active,20.0,7.698970004336019,440.48200000000014,4.487000000000002,3.0,6.0
