molecule_chembl_id,canonical_smiles,standard_value,target_id,target_name,bioactivity_class,standard_value_norm,pIC50,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL2062555,N#Cc1cnn2c(N)cc(-c3cccs3)nc12,100.0,CHEMBL3629,mTOR,active,100.0,7.0,241.27900000000002,1.9116799999999998,1.0,6.0
CHEMBL2062556,N#Cc1cnn2c(N)cc(-c3ccccc3)nc12,180.0,CHEMBL3629,mTOR,active,180.0,6.7447274948966935,235.25000000000003,1.8501799999999997,1.0,5.0
CHEMBL2062557,COc1ccc(-c2cc(N)n3ncc(C#N)c3n2)cc1,58.0,CHEMBL3629,mTOR,active,58.0,7.236572006437063,265.27599999999995,1.8587799999999999,1.0,6.0
CHEMBL2062558,N#Cc1cnn2c(N)cc(-c3ccc(F)cc3)nc12,430.0,CHEMBL3629,mTOR,active,430.0,6.366531544420414,253.24,1.98928,1.0,5.0
CHEMBL2062559,N#Cc1cnn2c(NC3CC3)cc(-c3cccs3)nc12,460.0,CHEMBL3629,mTOR,active,460.0,6.337242168318426,281.344,2.903780000000001,1.0,6.0
CHEMBL2062560,COc1ccc(-c2cc(NC3CC3)n3ncc(C#N)c3n2)cc1,78.0,CHEMBL3629,mTOR,active,78.0,7.107905397309519,305.341,2.850880000000001,1.0,6.0
CHEMBL2062561,COc1ccc(-c2cc(Nc3ccn(C)n3)n3ncc(C#N)c3n2)cc1,52.0,CHEMBL3629,mTOR,active,52.0,7.2839966563652,345.3660000000001,2.753680000000001,1.0,8.0
CHEMBL2062562,COc1ccncc1-c1cc(NC2CC2)n2ncc(C#N)c2n1,250.0,CHEMBL3629,mTOR,active,250.0,6.6020599913279625,306.32900000000006,2.2458799999999997,1.0,7.0
CHEMBL2062563,CC(=O)Nc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,10.0,CHEMBL3629,mTOR,active,10.0,8.0,371.4040000000001,3.077580000000001,2.0,7.0
CHEMBL2062564,CC(=O)Nc1ccc2cnn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,26.0,CHEMBL3629,mTOR,active,26.0,7.585026652029182,372.39200000000005,2.47258,2.0,8.0
CHEMBL2062565,CC(=O)Nc1cnc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,372.3920000000001,2.47258,2.0,8.0
CHEMBL2062566,CC(=O)Nc1ccc2c(c1)N(c1cc(NC3CC3)n3ncc(C#N)c3n1)CC2,4.0,CHEMBL3629,mTOR,active,4.0,8.397940008672037,373.42000000000013,2.8278800000000013,2.0,7.0
CHEMBL2062567,CC(=O)Nc1ccc2c(c1)N(c1cc(NC3CC3)n3ncc(C#N)c3n1)CCO2,270.0,CHEMBL3629,mTOR,active,270.0,6.568636235841013,389.41900000000015,2.66418,2.0,8.0
CHEMBL2062568,CC(=O)Nc1ccc2c(c1)N(c1cc(NC3CC3)n3ncc(C#N)c3n1)CCC2,240.0,CHEMBL3629,mTOR,active,240.0,6.619788758288394,387.4470000000002,3.2179800000000016,2.0,7.0
CHEMBL2062569,CC(=O)Nc1cc2c(ccn2-c2cc(NC3CC3)n3ncc(C#N)c3n2)cc1C,79.0,CHEMBL3629,mTOR,active,79.0,7.102372908709558,385.4310000000001,3.386000000000002,2.0,7.0
CHEMBL2062570,CC(=O)Nc1ccc2ccn(-c3cc(Nc4ccn(C)n4)n4ncc(C#N)c4n3)c2c1,24.0,CHEMBL3629,mTOR,active,24.0,7.619788758288394,411.42900000000014,2.980380000000001,2.0,9.0
CHEMBL2062571,CC(=O)Nc1ccc2ccn(-c3cc(NC4COC4)n4ncc(C#N)c4n3)c2c1,4.0,CHEMBL3629,mTOR,active,4.0,8.397940008672037,387.40300000000013,2.31398,2.0,8.0
CHEMBL2062572,CC(=O)Nc1ccc2ccn(-c3cc(NCCCCO)n4ncc(C#N)c4n3)c2c1,30.0,CHEMBL3629,mTOR,active,30.0,7.522878745280337,403.4460000000001,2.6876800000000003,3.0,8.0
CHEMBL2062573,CC(=O)Nc1ccc2ccn(-c3cc(NCCN4CCOCC4)n4ncc(C#N)c4n3)c2c1,30.0,CHEMBL3629,mTOR,active,30.0,7.522878745280337,444.49900000000025,2.2473799999999997,2.0,9.0
CHEMBL2062574,CC(=O)Nc1ccc2ccn(-c3cc(NCCN4CCCC4)n4ncc(C#N)c4n3)c2c1,40.0,CHEMBL3629,mTOR,active,40.0,7.397940008672037,428.5000000000002,3.010980000000001,2.0,8.0
CHEMBL2062575,CC(=O)Nc1ccc2ccn(-c3cc(NCCCN(C)C)n4ncc(C#N)c4n3)c2c1,30.0,CHEMBL3629,mTOR,active,30.0,7.522878745280337,416.48900000000015,2.866880000000001,2.0,8.0
CHEMBL2062576,CC(=O)Nc1ccc2ccn(-c3cc(NCCCN4CCCC4)n4ncc(C#N)c4n3)c2c1,18.0,CHEMBL3629,mTOR,active,18.0,7.744727494896693,442.52700000000027,3.401080000000002,2.0,8.0
CHEMBL2062577,CC(=O)N(C)c1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,11.0,CHEMBL3629,mTOR,active,11.0,7.958607314841775,385.4310000000001,3.1018800000000013,1.0,7.0
CHEMBL2062578,N#Cc1cnn2c(NC3CC3)cc(-n3ccc4ccc(CO)cc43)nc12,120.0,CHEMBL3629,mTOR,active,120.0,6.920818753952375,344.3780000000001,2.6114800000000002,2.0,7.0
CHEMBL2062571,CC(=O)Nc1ccc2ccn(-c3cc(NC4COC4)n4ncc(C#N)c4n3)c2c1,57.0,CHEMBL3629,mTOR,active,57.0,7.244125144327507,387.40300000000013,2.31398,2.0,8.0
CHEMBL2062572,CC(=O)Nc1ccc2ccn(-c3cc(NCCCCO)n4ncc(C#N)c4n3)c2c1,190.0,CHEMBL3629,mTOR,active,190.0,6.721246399047171,403.4460000000001,2.6876800000000003,3.0,8.0
CHEMBL2062573,CC(=O)Nc1ccc2ccn(-c3cc(NCCN4CCOCC4)n4ncc(C#N)c4n3)c2c1,460.0,CHEMBL3629,mTOR,active,460.0,6.337242168318426,444.49900000000025,2.2473799999999997,2.0,9.0
CHEMBL2062574,CC(=O)Nc1ccc2ccn(-c3cc(NCCN4CCCC4)n4ncc(C#N)c4n3)c2c1,780.0,CHEMBL3629,mTOR,active,780.0,6.107905397309519,428.5000000000002,3.010980000000001,2.0,8.0
CHEMBL2062579,CS(=O)(=O)Cc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,83.0,CHEMBL3629,mTOR,inactive,83.0,7.080921907623926,406.47100000000023,2.663780000000001,1.0,8.0
CHEMBL2062581,CC(=O)Nc1ccc2[nH]cc(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,5000.0,CHEMBL3629,mTOR,active,5000.0,5.301029995663981,371.4040000000001,3.281980000000001,3.0,6.0
CHEMBL2062582,CC(=O)Nc1ccc2c(c1)c(-c1cc(NC3CC3)n3ncc(C#N)c3n1)cn2CCO,3000.0,CHEMBL3629,mTOR,active,3000.0,5.522878745280337,415.45700000000016,2.7476800000000012,3.0,8.0
CHEMBL2062583,CC(=O)Nc1ccc2c(c1)c(-c1cc(NC3CC3)n3ncc(C#N)c3n1)cn2CCCO,3000.0,CHEMBL3629,mTOR,active,3000.0,5.522878745280337,429.4840000000002,3.1377800000000016,3.0,8.0
CHEMBL2062584,COC(=O)CCn1cc(-c2cc(NC3CC3)n3ncc(C#N)c3n2)c2cc(NC(C)=O)ccc21,15000.0,CHEMBL3629,mTOR,active,15000.0,4.823908740944319,457.49400000000026,3.318480000000001,2.0,9.0
CHEMBL2062580,CC(=O)Nc1ccc2c(c1)c(-c1cc(NC3CC3)n3ncc(C#N)c3n1)cn2C,27.0,CHEMBL3629,mTOR,active,27.0,7.568636235841013,385.4310000000001,3.2923800000000014,2.0,7.0
CHEMBL2062581,CC(=O)Nc1ccc2[nH]cc(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,77.0,CHEMBL3629,mTOR,inactive,77.0,7.113509274827518,371.4040000000001,3.281980000000001,3.0,6.0
CHEMBL2062582,CC(=O)Nc1ccc2c(c1)c(-c1cc(NC3CC3)n3ncc(C#N)c3n1)cn2CCO,500.0,CHEMBL3629,mTOR,inactive,500.0,6.301029995663981,415.45700000000016,2.7476800000000012,3.0,8.0
CHEMBL2087013,O=C(O)c1ccc(-c2nnc(NC(=O)C3CC3)s2)cc1,3900.0,CHEMBL3629,mTOR,inactive,3900.0,5.4089353929735005,289.316,2.2518000000000002,2.0,5.0
CHEMBL2087018,CC(C)OC(=O)Nc1nnc(-c2ccc(C(=O)O)cc2)s1,14100.0,CHEMBL3629,mTOR,active,14100.0,4.85078088734462,307.331,2.8602000000000007,2.0,6.0
CHEMBL2087019,CCCCOC(=O)Nc1nnc(-c2ccc(C(=O)O)cc2)s1,7700.0,CHEMBL3629,mTOR,active,7700.0,5.113509274827518,321.358,3.251900000000001,2.0,6.0
CHEMBL2087020,CC(C)COC(=O)Nc1nnc(-c2ccc(C(=O)O)cc2)s1,5100.0,CHEMBL3629,mTOR,inactive,5100.0,5.292429823902063,321.358,3.107800000000001,2.0,6.0
CHEMBL2087021,CCCCCOC(=O)Nc1nnc(-c2ccc(C(=O)O)cc2)s1,4500.0,CHEMBL3629,mTOR,active,4500.0,5.346787486224656,335.38500000000005,3.642000000000002,2.0,6.0
CHEMBL2087022,CCCCCCOC(=O)Nc1nnc(-c2ccc(C(=O)O)cc2)s1,6100.0,CHEMBL3629,mTOR,inactive,6100.0,5.214670164989233,349.4120000000001,4.0321000000000025,2.0,6.0
CHEMBL2048144,O=C(O)Cc1ccn(-c2cncc(-n3ncc4ccc(NC5CCCC5)cc43)n2)c1,110.0,CHEMBL3629,mTOR,active,110.0,6.958607314841775,402.45800000000025,3.5878000000000023,2.0,7.0
CHEMBL2087023,COc1ccc(C(=O)Nc2ncc(-c3ccc(C(=O)O)cc3)s2)cc1,32.0,CHEMBL3629,mTOR,inactive,32.0,7.494850021680094,354.387,3.7692000000000014,2.0,5.0
CHEMBL2087024,COc1ccc(C(=O)Nc2nnc(-c3ccc(C(=O)O)cc3)o2)cc1,74000.0,CHEMBL3629,mTOR,inactive,74000.0,4.130768280269024,339.307,2.6957000000000004,2.0,6.0
CHEMBL2087026,COc1ccc(C(=O)Nc2cnc(-c3ccc(C(=O)O)cc3)s2)cc1,50000.0,CHEMBL3629,mTOR,active,50000.0,4.301029995663981,354.387,3.7692000000000014,2.0,5.0
CHEMBL2177299,O=C(O)c1cc2c(ccc3cc4c(ccc5oc(C(=O)O)cc54)cc32)o1,63.0,CHEMBL3629,mTOR,active,63.0,7.200659450546418,346.29400000000004,4.881800000000002,2.0,4.0
CHEMBL2205766,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,10000.0,CHEMBL3629,mTOR,active,10000.0,5.0,346.4160000000001,1.4502999999999997,2.0,7.0
CHEMBL2205766,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,10000.0,CHEMBL3629,mTOR,active,10000.0,5.0,346.4160000000001,1.4502999999999997,2.0,7.0
CHEMBL505637,O=C(NCCc1ccc(O)c(Br)c1)/C(Cc1cc(Br)c(O)c(-c2cc(C/C(=N/O)C(=O)NCCc3ccc(O)c(Br)c3)cc(Br)c2O)c1)=N\O,4100.0,CHEMBL3629,mTOR,active,4100.0,5.3872161432802645,942.2500000000001,6.689200000000008,8.0,10.0
CHEMBL2409198,CC(=O)Nc1cc(Nc2cc(NC3COC3)n3ncc(C#N)c3n2)c(F)cc1C1CC1,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,421.4360000000002,3.130180000000002,3.0,8.0
CHEMBL2409197,CC(=O)Nc1cc(Nc2cc(NC3COC3)n3ncc(C#N)c3n2)ccc1C1CC1,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,403.4460000000002,2.991080000000001,3.0,8.0
CHEMBL2409196,CC(=O)Nc1cc(Nc2cc(NC3COC3)n3ncc(C#N)c3n2)c(F)cc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,395.39800000000014,2.5612000000000004,3.0,8.0
CHEMBL2409195,CC(=O)Nc1cc(Nc2cc(NC3COC3)n3ncc(C#N)c3n2)ccc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,377.40800000000013,2.4221000000000004,3.0,8.0
CHEMBL2409194,CC(=O)Nc1cc(Nc2cc(NC3COC3)n3ncc(C#N)c3n2)ccc1Cl,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,397.82600000000014,2.767080000000001,3.0,8.0
CHEMBL2409193,CC(=O)Nc1cc(Nc2cc(Nc3cn(CCN4CCOCC4)cn3)n3ncc(C#N)c3n2)ccc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,500.5670000000003,2.883700000000001,3.0,11.0
CHEMBL2409192,CC(=O)Nc1cc(Nc2cc(Nc3cn(CCN4CCCC4)cn3)n3ncc(C#N)c3n2)ccc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,484.56800000000027,3.647300000000002,3.0,10.0
CHEMBL2409191,CC(=O)Nc1cc(Nc2cc(Nc3cn(CCN(C)C)cn3)n3ncc(C#N)c3n2)ccc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,458.53000000000014,3.113100000000001,3.0,10.0
CHEMBL2409190,CC(=O)Nc1cc(Nc2cc(Nc3ccn(CCN4CCOCC4)n3)n3ncc(C#N)c3n2)ccc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,500.56700000000035,2.883700000000001,3.0,11.0
CHEMBL2409189,CC(=O)Nc1cc(Nc2cc(Nc3ccn(CCN4CCCC4)n3)n3ncc(C#N)c3n2)ccc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,484.5680000000003,3.647300000000002,3.0,10.0
CHEMBL2409188,CC(=O)Nc1cc(Nc2cc(Nc3ccn(CCN(C)C)n3)n3ncc(C#N)c3n2)ccc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,458.5300000000002,3.113100000000001,3.0,10.0
CHEMBL2409187,CC(=O)Nc1cc(Nc2cc(Nc3cn(CCO)cn3)n3ncc(C#N)c3n2)ccc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,431.46000000000015,2.5438,4.0,10.0
CHEMBL2409186,CC(=O)Nc1cc(Nc2cc(Nc3ccn(CCO)n3)n3ncc(C#N)c3n2)ccc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,431.46000000000015,2.5438,4.0,10.0
CHEMBL2409184,CC(=O)Nc1cc(Nc2cc(Nc3cn(C)cn3)n3ncc(C#N)c3n2)ccc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,401.43400000000014,3.0885000000000016,3.0,9.0
CHEMBL2409183,CC(=O)Nc1cc(Nc2cc(Nc3ccn(C)n3)n3ncc(C#N)c3n2)ccc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,401.43400000000014,3.0885000000000007,3.0,9.0
CHEMBL2409182,CC(=O)Nc1cc(Nc2cc(NC3CCC3)n3ncc(C#N)c3n2)c(F)cc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,393.4260000000001,3.714900000000002,3.0,7.0
CHEMBL2409181,CC(=O)Nc1cc(Nc2cc(NC3CCC3)n3ncc(C#N)c3n2)ccc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,375.4360000000001,3.575800000000002,3.0,7.0
CHEMBL2409180,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ncc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,362.3970000000001,2.5807,3.0,8.0
CHEMBL2407112,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)cnc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,362.3970000000001,2.5807,3.0,8.0
CHEMBL2409179,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)c(F)cc1C1CC1,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,405.4370000000002,3.8937800000000022,3.0,7.0
CHEMBL2409177,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C1CC1,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,387.4470000000002,3.7546800000000022,3.0,7.0
CHEMBL2409178,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)c(F)cc1C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,379.3990000000001,3.3248000000000015,3.0,7.0
CHEMBL2409176,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C(C)C,3.0,CHEMBL3629,mTOR,active,3.0,8.522878745280337,389.46300000000014,4.000680000000003,3.0,7.0
CHEMBL2062563,CC(=O)Nc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,10.0,CHEMBL3629,mTOR,inactive,10.0,8.0,371.4040000000001,3.077580000000001,2.0,7.0
CHEMBL2062577,CC(=O)N(C)c1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,10.0,CHEMBL3629,mTOR,inactive,10.0,8.0,385.4310000000001,3.1018800000000013,1.0,7.0
CHEMBL2409173,CC(=O)N1CCc2ccc(Nc3cc(NC4CC4)n4ncc(C#N)c4n3)cc21,6.0,CHEMBL3629,mTOR,inactive,6.0,8.221848749616356,373.42000000000013,2.8278800000000013,2.0,7.0
CHEMBL2409174,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1Cl,3.0,CHEMBL3629,mTOR,inactive,3.0,8.522878745280337,381.8270000000001,3.530680000000001,3.0,7.0
CHEMBL2409175,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C,3.0,CHEMBL3629,mTOR,inactive,3.0,8.522878745280337,361.4090000000001,3.1857000000000015,3.0,7.0
