molecule_chembl_id,canonical_smiles,standard_value,target_id,target_name,bioactivity_class,standard_value_norm,pIC50,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL205368,COc1cc(Nc2ncc3c(n2)N(c2ccccn2)C(=O)C3)cc(OC)c1OC,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,393.40300000000025,2.8618000000000006,1.0,8.0
CHEMBL204933,CCOC(=O)Cc1cnc(Nc2cc(OC)c(OC)c(OC)c2)nc1Nc1ccccn1,200.0,CHEMBL2695,PI3K alpha,inactive,200.0,6.698970004336019,439.47200000000015,3.4902000000000015,2.0,10.0
CHEMBL206796,CCOC(=O)Cc1cnc(Nc2cc(OC)c(OC)c(OC)c2)nc1Cl,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,381.81600000000014,3.0050000000000017,1.0,8.0
CHEMBL206504,COc1cc(Nc2ncc3ccn(-c4ccc(C)cn4)c3n2)cc(OC)c1OC,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,391.4310000000002,3.893320000000003,1.0,8.0
CHEMBL207147,COc1cc(Nc2ncc3ccn(-c4ccnc(Cl)c4)c3n2)cc(OC)c1OC,800.0,CHEMBL2695,PI3K alpha,active,800.0,6.096910013008056,411.8490000000002,4.238300000000003,1.0,8.0
CHEMBL383672,COc1cc(Nc2ncc3ccn(-c4ccnc(Cl)n4)c3n2)cc(OC)c1OC,800.0,CHEMBL2695,PI3K alpha,active,800.0,6.096910013008056,412.8370000000002,3.633300000000002,1.0,9.0
CHEMBL207032,COc1cc(Nc2ncc3ccn(-c4nccc(Cl)n4)c3n2)cc(OC)c1OC,10000.0,CHEMBL2695,PI3K alpha,inactive,10000.0,5.0,412.8370000000002,3.633300000000002,1.0,9.0
CHEMBL383006,COc1cc(Nc2ncc3ccn(-c4cnccc4Cl)c3n2)cc(OC)c1OC,500.0,CHEMBL2695,PI3K alpha,active,500.0,6.301029995663981,411.8490000000002,4.238300000000003,1.0,8.0
CHEMBL207820,COc1cc(Nc2ncc3ccn(-c4cnccc4F)c3n2)cc(OC)c1OC,800.0,CHEMBL2695,PI3K alpha,active,800.0,6.096910013008056,395.39400000000023,3.724000000000003,1.0,8.0
CHEMBL205587,COc1cc(Nc2ncc3ccn(-c4cccs4)c3n2)cc(OC)c1OC,10000.0,CHEMBL2695,PI3K alpha,inactive,10000.0,5.0,382.4450000000002,4.251400000000004,1.0,8.0
CHEMBL378811,COc1cc(Nc2ncc3ccn(-c4cccnc4)c3n2)cc(OC)c1OC,100.0,CHEMBL2695,PI3K alpha,active,100.0,7.0,377.4040000000002,3.584900000000002,1.0,8.0
CHEMBL205098,COc1cc(Nc2ncc3ccn(-c4ccccn4)c3n2)cc(OC)c1OC,200.0,CHEMBL2695,PI3K alpha,inactive,200.0,6.698970004336019,377.4040000000002,3.584900000000002,1.0,8.0
CHEMBL425599,COc1cc(Nc2ncc3ccn(CCc4ccncc4)c3n2)cc(OC)c1OC,7500.0,CHEMBL2695,PI3K alpha,inactive,7500.0,5.1249387366083,405.4580000000002,3.8384000000000027,1.0,8.0
CHEMBL205911,COc1cc(Nc2ncc3ccn(CCc4cccnc4)c3n2)cc(OC)c1OC,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,405.4580000000002,3.8384000000000027,1.0,8.0
CHEMBL206853,Cc1ccc(-c2cnc3ccccc3n2)cc1Nc1ncc2ccn(-c3ccccn3)c2n1,600.0,CHEMBL2695,PI3K alpha,active,600.0,6.221848749616356,429.48700000000014,5.477720000000003,1.0,7.0
CHEMBL208169,c1ccc(-n2ccc3cnc(Nc4ccc5cc[nH]c5c4)nc32)nc1,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,326.36300000000006,4.040400000000003,2.0,5.0
CHEMBL426673,c1ccc(-n2ccc3cnc(Nc4ccc5c(c4)OCO5)nc32)nc1,10000.0,CHEMBL2695,PI3K alpha,inactive,10000.0,5.0,331.3350000000001,3.2878000000000007,1.0,7.0
CHEMBL382809,c1ccc(-n2ccc3cnc(Nc4cccc5c4CCCC5)nc32)nc1,300.0,CHEMBL2695,PI3K alpha,inactive,300.0,6.522878745280337,341.4180000000001,4.437900000000003,1.0,5.0
CHEMBL377957,COc1ccc(C)c(Nc2ncc3ccn(-c4ccccn4)c3n2)c1,200.0,CHEMBL2695,PI3K alpha,inactive,200.0,6.698970004336019,331.3790000000001,3.876120000000002,1.0,6.0
CHEMBL379118,Cc1ccc(C(N)=O)cc1Nc1ncc2ccn(-c3ccccn3)c2n1,400.0,CHEMBL2695,PI3K alpha,inactive,400.0,6.3979400086720375,344.3780000000001,2.966420000000001,2.0,6.0
CHEMBL205943,Cc1ccc([N+](=O)[O-])cc1Nc1ncc2ccn(-c3ccccn3)c2n1,10000.0,CHEMBL2695,PI3K alpha,inactive,10000.0,5.0,346.3500000000001,3.7757200000000015,1.0,7.0
CHEMBL205034,Cc1ccc(CO)cc1Nc1ncc2ccn(-c3ccccn3)c2n1,10000.0,CHEMBL2695,PI3K alpha,inactive,10000.0,5.0,331.3790000000001,3.359820000000001,2.0,6.0
CHEMBL203675,Cc1ccc(Br)cc1Nc1ncc2ccn(-c3ccccn3)c2n1,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,380.24900000000014,4.630020000000003,1.0,5.0
CHEMBL208054,O=C1CCCN1CCCNc1ncc2ccn(-c3ccccn3)c2n1,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,336.39900000000006,2.2398999999999996,1.0,6.0
CHEMBL381609,CSc1cccc(Nc2ncc3ccn(-c4ccccn4)c3n2)c1,2000.0,CHEMBL2695,PI3K alpha,active,2000.0,5.698970004336019,333.42,4.281000000000003,1.0,6.0
CHEMBL205942,Cc1cccc(Nc2ncc3ccn(-c4ccccn4)c3n2)c1,700.0,CHEMBL2695,PI3K alpha,active,700.0,6.154901959985743,301.35300000000007,3.8675200000000016,1.0,5.0
CHEMBL203178,FC(F)(F)c1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1,7000.0,CHEMBL2695,PI3K alpha,active,7000.0,5.154901959985743,355.3230000000001,4.577900000000002,1.0,5.0
CHEMBL203020,Brc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1,1500.0,CHEMBL2695,PI3K alpha,inactive,1500.0,5.823908740944319,366.2220000000001,4.321600000000002,1.0,5.0
CHEMBL207935,Clc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1,700.0,CHEMBL2695,PI3K alpha,active,700.0,6.154901959985743,321.771,4.212500000000002,1.0,5.0
CHEMBL378596,Fc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1,1200.0,CHEMBL2695,PI3K alpha,active,1200.0,5.920818753952375,305.31600000000003,3.6982000000000017,1.0,5.0
CHEMBL381308,CSc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1,1000.0,CHEMBL2695,PI3K alpha,inactive,1000.0,6.0,333.42,4.281000000000002,1.0,6.0
CHEMBL206322,COc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1,700.0,CHEMBL2695,PI3K alpha,inactive,700.0,6.154901959985743,317.35200000000003,3.567700000000001,1.0,6.0
CHEMBL380116,CC(C)c1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1,10000.0,CHEMBL2695,PI3K alpha,inactive,10000.0,5.0,329.40700000000004,4.682500000000004,1.0,5.0
CHEMBL382637,CCc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1,900.0,CHEMBL2695,PI3K alpha,inactive,900.0,6.045757490560675,315.38000000000005,4.121500000000003,1.0,5.0
CHEMBL206797,Cc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1,500.0,CHEMBL2695,PI3K alpha,active,500.0,6.301029995663981,301.35300000000007,3.8675200000000025,1.0,5.0
CHEMBL206506,c1ccc(-n2ccc3cnc(N4CCOCC4)nc32)nc1,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,281.3189999999999,1.6520999999999997,0.0,6.0
CHEMBL205642,CN1CCN(c2ncc3ccn(-c4ccccn4)c3n2)CC1,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,294.3620000000001,1.5673,0.0,6.0
CHEMBL381998,COc1cc(CNc2ncc3ccn(-c4ccccn4)c3n2)cc(OC)c1OC,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,391.4310000000002,3.453400000000002,1.0,8.0
CHEMBL204982,c1ccc(CNc2ncc3ccn(-c4ccccn4)c3n2)cc1,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,301.35300000000007,3.427600000000001,1.0,5.0
CHEMBL205098,COc1cc(Nc2ncc3ccn(-c4ccccn4)c3n2)cc(OC)c1OC,212.0,CHEMBL2695,PI3K alpha,active,212.0,6.673664139071248,377.4040000000002,3.584900000000002,1.0,8.0
CHEMBL207491,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)O)n4)c3n2)cc(OC)c1OC,4.0,CHEMBL2695,PI3K alpha,active,4.0,8.397940008672037,449.46700000000027,3.602100000000001,2.0,9.0
CHEMBL206927,COC(=O)CNC(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)n1,544.0,CHEMBL2695,PI3K alpha,active,544.0,6.2644011003018205,492.4920000000003,2.4876999999999994,2.0,11.0
CHEMBL380312,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCC#N)n4)c3n2)cc(OC)c1OC,242.0,CHEMBL2695,PI3K alpha,inactive,242.0,6.616184634019569,473.49300000000034,3.2283800000000014,2.0,10.0
CHEMBL208384,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCCN)n4)c3n2)cc(OC)c1OC,397.0,CHEMBL2695,PI3K alpha,active,397.0,6.401209493236885,477.5250000000004,2.663500000000001,3.0,10.0
CHEMBL425418,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCN(C)C)n4)c3n2)cc(OC)c1OC,634.0,CHEMBL2695,PI3K alpha,active,634.0,6.197910742118268,491.55200000000036,2.8763000000000014,2.0,10.0
CHEMBL208370,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCN)n4)c3n2)cc(OC)c1OC,182.0,CHEMBL2695,PI3K alpha,active,182.0,6.739928612014925,463.49800000000033,2.2733999999999996,3.0,10.0
CHEMBL204613,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCC(C)C)n4)c3n2)cc(OC)c1OC,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,476.5370000000003,3.9707000000000026,2.0,9.0
CHEMBL205584,CNC(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)n1,7550.0,CHEMBL2695,PI3K alpha,active,7550.0,5.122053048370812,434.45600000000024,2.9445000000000014,2.0,9.0
CHEMBL382192,COC(=O)CNC(=O)CCc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,339.0,CHEMBL2695,PI3K alpha,active,339.0,6.4698003017969175,519.5580000000003,3.4117000000000015,2.0,10.0
CHEMBL204686,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)NCCN(C)C)c4)c3n2)cc(OC)c1OC,236.0,CHEMBL2695,PI3K alpha,inactive,236.0,6.627087997029894,518.6180000000004,3.8003000000000027,2.0,9.0
CHEMBL207259,CCNC(=O)CCc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,345.0,CHEMBL2695,PI3K alpha,active,345.0,6.462180904926726,475.54900000000026,4.258600000000003,2.0,8.0
CHEMBL207232,COC(=O)CNC(=O)Cc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,635.0,CHEMBL2695,PI3K alpha,active,635.0,6.197226274708024,505.5310000000003,3.0216000000000003,2.0,10.0
CHEMBL208392,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)NCCCN(C)C)c4)c3n2)cc(OC)c1OC,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,518.6180000000004,3.8003000000000027,2.0,9.0
CHEMBL207834,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)NCCN)c4)c3n2)cc(OC)c1OC,727.0,CHEMBL2695,PI3K alpha,active,727.0,6.138465589140962,476.5370000000003,2.8073000000000006,3.0,9.0
CHEMBL205095,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)NC5CCCC5)c4)c3n2)cc(OC)c1OC,5800.0,CHEMBL2695,PI3K alpha,active,5800.0,5.236572006437063,501.5870000000004,4.7912000000000035,2.0,8.0
CHEMBL439154,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)NC5CC5)c4)c3n2)cc(OC)c1OC,117.0,CHEMBL2695,PI3K alpha,active,117.0,6.931814138253839,473.5330000000003,4.011000000000002,2.0,8.0
CHEMBL207721,CCNC(=O)Cc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,421.0,CHEMBL2695,PI3K alpha,active,421.0,6.375717904164332,461.5220000000003,3.8685000000000027,2.0,8.0
CHEMBL383263,CNC(=O)Cc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,1810.0,CHEMBL2695,PI3K alpha,active,1810.0,5.742321425130816,447.49500000000023,3.4784000000000015,2.0,8.0
CHEMBL380424,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCCO)c4)c3n2)cc(OC)c1OC,882.0,CHEMBL2695,PI3K alpha,active,882.0,6.054531414868181,477.52100000000036,3.302100000000001,3.0,9.0
CHEMBL379279,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCO)c4)c3n2)cc(OC)c1OC,434.0,CHEMBL2695,PI3K alpha,active,434.0,6.36251027048749,463.4940000000003,2.912000000000001,3.0,9.0
CHEMBL208000,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCCCN(C)C)c4)c3n2)cc(OC)c1OC,983.0,CHEMBL2695,PI3K alpha,active,983.0,6.007446482167865,518.6180000000004,4.261500000000003,2.0,9.0
CHEMBL377708,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCN5CCCC5)c4)c3n2)cc(OC)c1OC,73.0,CHEMBL2695,PI3K alpha,active,73.0,7.136677139879544,516.6020000000004,4.015500000000003,2.0,9.0
CHEMBL379837,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCN(C)C)c4)c3n2)cc(OC)c1OC,38.0,CHEMBL2695,PI3K alpha,active,38.0,7.42021640338319,490.56400000000036,3.481300000000002,2.0,9.0
CHEMBL207084,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCN)c4)c3n2)cc(OC)c1OC,29.0,CHEMBL2695,PI3K alpha,active,29.0,7.5376020021010435,462.51000000000033,2.878400000000001,3.0,9.0
CHEMBL206978,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NC5CCCC5)c4)c3n2)cc(OC)c1OC,4110.0,CHEMBL2695,PI3K alpha,inactive,4110.0,5.386158178123931,487.5600000000004,4.862300000000004,2.0,8.0
CHEMBL206977,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCC(C)C)c4)c3n2)cc(OC)c1OC,5060.0,CHEMBL2695,PI3K alpha,inactive,5060.0,5.295849483160201,475.5490000000003,4.575700000000004,2.0,8.0
CHEMBL208468,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NC5CC5)c4)c3n2)cc(OC)c1OC,322.0,CHEMBL2695,PI3K alpha,inactive,322.0,6.492144128304169,459.5060000000003,4.082100000000003,2.0,8.0
CHEMBL378661,CCNC(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,365.0,CHEMBL2695,PI3K alpha,active,365.0,6.437707135543525,447.49500000000023,3.939600000000003,2.0,8.0
CHEMBL380515,CNC(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,262.0,CHEMBL2695,PI3K alpha,inactive,262.0,6.581698708680254,433.46800000000025,3.549500000000002,2.0,8.0
CHEMBL206417,COc1cc(Nc2ncc3ccn(-c4cccc(C(N)=O)c4)c3n2)cc(OC)c1OC,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,419.44100000000026,3.288800000000001,2.0,8.0
CHEMBL207904,COc1cc(Nc2ncc3ccn(-c4ccccc4C(=O)NCCCN(C)C)c3n2)cc(OC)c1OC,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,504.5910000000004,3.871400000000003,2.0,9.0
CHEMBL379748,COc1cc(Nc2ncc3ccn(-c4ccccc4C(=O)NCCN)c3n2)cc(OC)c1OC,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,462.51000000000033,2.878400000000001,3.0,9.0
CHEMBL208419,COc1cc(Nc2ncc3ccn(-c4cccc(-c5nn[nH]n5)c4)c3n2)cc(OC)c1OC,115.0,CHEMBL2695,PI3K alpha,active,115.0,6.939302159646388,444.4550000000002,3.370000000000001,2.0,10.0
CHEMBL207053,COc1cc(Nc2ncc3ccn(-c4ccc(C(F)(F)F)cc4)c3n2)cc(OC)c1OC,1510.0,CHEMBL2695,PI3K alpha,active,1510.0,5.82102305270683,444.4130000000002,5.208700000000004,1.0,7.0
CHEMBL379655,COc1cc(Nc2ncc3ccn(-c4ccc(SC)cc4)c3n2)cc(OC)c1OC,831.0,CHEMBL2695,PI3K alpha,inactive,831.0,6.080398976215889,422.5100000000002,4.911800000000004,1.0,8.0
CHEMBL207787,COc1cc(Nc2ncc3ccn(-c4ccc(C(C)(C)C)cc4)c3n2)cc(OC)c1OC,7320.0,CHEMBL2695,PI3K alpha,inactive,7320.0,5.135488918941608,432.5240000000002,5.487400000000005,1.0,7.0
CHEMBL381262,CCc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1,1530.0,CHEMBL2695,PI3K alpha,active,1530.0,5.815308569182402,404.47000000000014,4.7523000000000035,1.0,7.0
CHEMBL208368,COc1cc(Nc2ncc3ccn(-c4ccc(C)cc4)c3n2)cc(OC)c1OC,507.0,CHEMBL2695,PI3K alpha,active,507.0,6.294992040666664,390.4430000000002,4.498320000000003,1.0,7.0
CHEMBL262122,COc1cc(Nc2ncc3ccn(-c4cccc(CN)c4)c3n2)cc(OC)c1OC,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,405.4580000000002,3.648600000000001,2.0,8.0
CHEMBL207615,CNS(=O)(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,2710.0,CHEMBL2695,PI3K alpha,active,2710.0,5.567030709125595,469.52300000000025,3.0980000000000008,2.0,9.0
CHEMBL207605,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)O)c4)c3n2)cc(OC)c1OC,35.0,CHEMBL2695,PI3K alpha,active,35.0,7.455931955649724,448.47900000000027,4.207100000000002,2.0,8.0
CHEMBL206255,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)O)c4)c3n2)cc(OC)c1OC,37.0,CHEMBL2695,PI3K alpha,active,37.0,7.431798275933005,434.4520000000002,3.817000000000002,2.0,8.0
CHEMBL207131,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)O)c4)c3n2)cc(OC)c1OC,38.0,CHEMBL2695,PI3K alpha,active,38.0,7.42021640338319,420.42500000000024,3.8881000000000023,2.0,8.0
CHEMBL381374,COC(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,1507.0,CHEMBL2695,PI3K alpha,active,1507.0,5.821886747685368,434.4520000000002,3.9765000000000024,1.0,9.0
CHEMBL382354,COc1cc(Nc2ncc3ccn(-c4cccc(CC#N)c4)c3n2)cc(OC)c1OC,63.0,CHEMBL2695,PI3K alpha,active,63.0,7.200659450546418,415.4530000000002,4.255980000000003,1.0,8.0
CHEMBL207015,COc1cc(Nc2ncc3ccn(-c4cccc(C#N)c4)c3n2)cc(OC)c1OC,126.0,CHEMBL2695,PI3K alpha,active,126.0,6.899629454882437,401.4260000000002,4.061580000000003,1.0,8.0
CHEMBL207737,COc1cc(Nc2ncc3ccn(-c4cccc(C(F)(F)F)c4)c3n2)cc(OC)c1OC,235.0,CHEMBL2695,PI3K alpha,inactive,235.0,6.628932137728263,444.4130000000002,5.208700000000004,1.0,7.0
CHEMBL207614,COc1cc(Nc2ncc3ccn(-c4cccc(C)c4)c3n2)cc(OC)c1OC,221.0,CHEMBL2695,PI3K alpha,active,221.0,6.655607726314889,390.4430000000002,4.498320000000003,1.0,7.0
CHEMBL207875,COc1cc(Nc2ncc3ccn(-c4ccccc4C(=O)O)c3n2)cc(OC)c1OC,2820.0,CHEMBL2695,PI3K alpha,inactive,2820.0,5.549750891680639,420.42500000000024,3.8881000000000023,2.0,8.0
CHEMBL206731,COc1cc(Nc2ncc3ccn(-c4ccccc4C#N)c3n2)cc(OC)c1OC,504.0,CHEMBL2695,PI3K alpha,inactive,504.0,6.297569463554475,401.4260000000002,4.061580000000003,1.0,8.0
CHEMBL379269,COc1cc(Nc2ncc3ccn(-c4ccccc4N)c3n2)cc(OC)c1OC,10000.0,CHEMBL2695,PI3K alpha,inactive,10000.0,5.0,391.4310000000002,3.772100000000002,2.0,8.0
CHEMBL378018,COc1cc(Nc2ncc3ccn(-c4ccccc4[N+](=O)[O-])c3n2)cc(OC)c1OC,4050.0,CHEMBL2695,PI3K alpha,inactive,4050.0,5.392544976785332,421.41300000000024,4.098100000000003,1.0,9.0
CHEMBL379071,CCc1ccccc1-n1ccc2cnc(Nc3cc(OC)c(OC)c(OC)c3)nc21,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,404.4700000000002,4.752300000000004,1.0,7.0
CHEMBL437693,COc1cc(Nc2ncc3ccn(-c4ccccc4C)c3n2)cc(OC)c1OC,2810.0,CHEMBL2695,PI3K alpha,inactive,2810.0,5.55129368009492,390.4430000000002,4.498320000000003,1.0,7.0
CHEMBL208322,CCCNS(=O)(=O)c1ccccc1-n1ccc2cnc(Nc3cc(OC)c(OC)c(OC)c3)nc21,3500.0,CHEMBL2695,PI3K alpha,inactive,3500.0,5.455931955649724,497.5770000000003,3.8782000000000023,2.0,9.0
CHEMBL209189,COc1cc(Nc2ncc3cc(C(=O)O)n(-c4ccccn4)c3n2)cc(OC)c1OC,10000.0,CHEMBL2695,PI3K alpha,inactive,10000.0,5.0,421.4130000000002,3.283100000000002,2.0,9.0
CHEMBL383460,COC(=O)c1cc2cnc(Nc3cc(OC)c(OC)c(OC)c3)nc2n1-c1ccccn1,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,435.44000000000017,3.371500000000002,1.0,10.0
CHEMBL201511,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,970.0,CHEMBL2695,PI3K alpha,active,970.0,6.013228265733755,378.3840000000002,2.7609000000000004,2.0,5.0
CHEMBL5416410,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,50000.0,CHEMBL2695,PI3K alpha,active,50000.0,4.301029995663981,506.0320000000004,2.4888400000000006,3.0,9.0
CHEMBL410659,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@@H](CN2CCC2)C1,10000.0,CHEMBL2695,PI3K alpha,active,10000.0,5.0,460.5850000000004,5.393000000000005,1.0,6.0
CHEMBL445162,CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,19700.0,CHEMBL2695,PI3K alpha,active,19700.0,4.705533773838407,418.86200000000025,3.7494000000000014,2.0,8.0
CHEMBL514554,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,11.0,CHEMBL2695,PI3K alpha,active,11.0,7.958607314841775,491.49500000000023,4.139300000000002,3.0,7.0
CHEMBL514554,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,100.0,CHEMBL2695,PI3K alpha,active,100.0,7.0,491.49500000000023,4.139300000000002,3.0,7.0
CHEMBL514554,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,50.0,CHEMBL2695,PI3K alpha,active,50.0,7.301029995663981,491.49500000000023,4.139300000000002,3.0,7.0
CHEMBL514554,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,300.0,CHEMBL2695,PI3K alpha,active,300.0,6.522878745280337,491.49500000000023,4.139300000000002,3.0,7.0
